d50(中位径_um),sigma(几何标准差),Phi_1(固含量),Phi_m_1(最大堆积),Emix_1(混合功_J),Temp_1(温度_C),Tau0_1(屈服应力_Pa),Phi_83(固含量),Phi_m_83(最大堆积),Emix_83(混合功_J),Temp_83(温度_C),Tau0_83(屈服应力_Pa),Phi_2(固含量),Phi_m_2(最大堆积),Emix_2(混合功_J),Temp_2(温度_C),Tau0_2(屈服应力_Pa)
24.0244,1.4134,0.6619,0.6743,4355404.7515,48.8793,142.1689,0.6565,0.6825,17796745.3843,52.7797,69.0454,0.6565,0.6864,24771486.1964,50.783,57.2844
29.5589,1.4491,0.6628,0.6776,4237696.116,47.1258,71.4431,0.6581,0.6853,17322629.7131,52.0299,41.0983,0.6581,0.6889,24249719.1252,50.5674,34.909
26.5438,1.4301,0.6539,0.6759,4459352.4736,47.9488,57.7863,0.6484,0.6842,18207656.1998,52.6073,37.1378,0.6484,0.6877,24674612.9967,50.0614,31.8592
20.5451,1.5587,0.6705,0.6881,4251894.9673,49.1818,115.4379,0.6666,0.6948,17963624.638,52.3956,74.0436,0.6666,0.6981,25704551.4397,50.54,63.2399
31.3136,1.424,0.664,0.6755,4639142.0281,49.3281,91.1877,0.6603,0.6839,18655657.7023,52.0489,44.8094,0.6603,0.6879,26117076.2157,50.8869,37.1149
23.5844,1.5123,0.6694,0.6838,4506066.5872,48.0219,112.221,0.6659,0.6907,17494222.5142,52.2782,68.7993,0.6659,0.6941,24635562.2977,50.6917,58.1668
30.0162,1.5566,0.6723,0.6881,4551544.9327,48.639,60.7716,0.6668,0.6947,18254840.8707,52.2634,35.0308,0.6668,0.6978,25388982.3477,50.1293,29.9599
26.7354,1.4619,0.6564,0.679,4528927.8649,49.6989,55.9319,0.6528,0.6867,17961261.3369,52.928,38.28,0.6528,0.6905,25442844.0851,50.6603,32.5746
20.5172,1.4157,0.6541,0.6744,4192804.8362,49.6845,112.4694,0.6498,0.6828,17887034.2637,52.3919,69.8014,0.6498,0.6866,24814327.4359,50.2102,59.3231
22.4414,1.4073,0.6473,0.6736,4230229.139,48.6335,67.537,0.6418,0.6821,17874466.7657,52.476,45.1619,0.6418,0.6858,24615374.7479,50.0557,38.9678
20.5626,1.4385,0.6485,0.6767,4443522.152,47.3817,69.6379,0.6439,0.6848,18152275.3844,52.2404,50.7477,0.6439,0.6885,25130715.9988,50.2916,44.3615
25.9185,1.4245,0.6571,0.6754,4434127.4931,49.4445,78.6885,0.6532,0.684,18805360.1308,52.17,47.1812,0.6532,0.6879,25967813.5543,50.5844,40.2859
23.8597,1.476,0.6522,0.6803,4452870.9057,49.3141,52.5668,0.6478,0.6881,18405956.3887,52.6392,37.478,0.6478,0.6913,24856899.1475,50.3698,32.8776
23.3574,1.4842,0.6611,0.6812,4560562.4562,48.9411,81.3708,0.6564,0.688,16942608.5643,52.5282,53.2024,0.6564,0.6912,23344698.8291,50.9532,46.4556
25.1007,1.5264,0.6726,0.685,4206117.1789,47.0449,112.9804,0.6685,0.6916,16952263.1073,52.1895,64.8535,0.6685,0.6947,23608344.9783,50.0355,54.2894
27.5638,1.4797,0.668,0.6806,4410674.947,48.2573,98.1208,0.6641,0.6881,17751872.2322,52.3184,54.1528,0.6641,0.6917,25023255.3652,50.3613,44.819
23.9545,1.563,0.6672,0.6886,4344435.4447,49.9501,68.6578,0.6621,0.6952,18145105.0747,52.6026,44.2707,0.6621,0.6983,25262740.4987,50.824,38.822
22.4233,1.4371,0.6555,0.6767,4550452.0054,49.8472,88.4724,0.6514,0.6845,17715638.1951,52.9563,57.5902,0.6514,0.6885,25268118.5987,50.1321,48.0171
22.1893,1.6314,0.6664,0.6952,4511710.1625,48.5024,50.3001,0.6628,0.7007,17558697.2021,52.5525,40.088,0.6628,0.7031,24000415.5728,50.9324,36.2409
22.2746,1.4023,0.6479,0.6734,4587550.6653,48.255,71.4104,0.6425,0.6812,17033118.1603,52.4833,48.4275,0.6425,0.685,23785208.8412,50.387,41.8732
20.7244,1.5246,0.6603,0.685,4480122.0885,49.2407,78.3498,0.6567,0.6916,17245788.6079,52.9316,57.6579,0.6567,0.6946,23718152.768,50.0943,49.6802
23.0648,1.4403,0.6483,0.6768,4329523.7962,47.4303,54.5382,0.6426,0.6843,16873617.3599,52.2384,39.0629,0.6426,0.6878,23326463.2614,50.011,34.1763
23.7111,1.5356,0.6716,0.686,4378609.3346,47.1485,106.2963,0.6674,0.6923,16846309.1855,52.9427,66.8608,0.6674,0.6956,23989399.2691,50.1043,55.2973
27.4632,1.4356,0.6553,0.6763,4174223.2284,48.9053,58.1774,0.6514,0.6846,18227634.3819,52.9833,38.2641,0.6514,0.6887,25835697.9223,50.7157,32.3027
22.0141,1.4812,0.6505,0.6805,3999739.6234,48.335,55.1762,0.6452,0.6874,16274591.4058,52.0316,40.1,0.6452,0.691,23309183.5086,50.3352,35.4556
27.4454,1.4209,0.6626,0.6749,4250534.3915,47.576,104.8865,0.6572,0.6833,17981068.3046,52.8675,52.7754,0.6572,0.6876,25864457.0841,50.3237,42.6188
21.0118,1.4516,0.6487,0.678,4406867.3174,48.7675,65.0807,0.6435,0.6856,17613882.4666,52.4838,46.191,0.6435,0.6892,24393960.492,50.3571,40.4717
30.9172,1.4434,0.6652,0.677,4137207.515,49.1948,88.252,0.6608,0.6845,16832009.0568,52.2885,44.7605,0.6608,0.6882,23795223.8138,50.6039,37.1028
20.1342,1.471,0.6457,0.6796,4091983.7341,49.8813,58.9418,0.6404,0.6872,17425207.9933,52.6015,42.5624,0.6404,0.6909,24699418.4608,50.1441,37.2017
24.4122,1.4214,0.6537,0.675,4349438.8797,47.2151,70.2141,0.649,0.6831,17614397.6753,52.0607,46.4676,0.649,0.6867,24084303.8389,50.7309,40.6719
31.2885,1.558,0.6719,0.6881,4403101.0057,49.0278,54.5141,0.6684,0.6942,16930358.9323,52.4859,35.5017,0.6684,0.6973,23816750.4508,50.6206,30.381
27.0031,1.4639,0.6556,0.6792,4491461.7598,49.7909,52.2784,0.6519,0.6861,16570043.2443,52.5439,36.5754,0.6519,0.6901,24351908.9685,50.6838,31.2492
21.6768,1.6303,0.6685,0.6951,4561864.0729,47.8975,57.4645,0.6634,0.7009,18351322.2365,52.9923,43.1814,0.6634,0.7035,25121024.8247,50.9686,38.5767
25.6825,1.5509,0.6648,0.6874,4329231.9339,47.4453,53.3349,0.6595,0.6938,17302431.1333,52.8604,37.3048,0.6595,0.6971,24669686.4134,50.5134,32.2264
22.0899,1.6206,0.6728,0.6942,4541748.2294,47.8394,73.3111,0.6695,0.6999,17773477.721,52.119,54.4657,0.6695,0.7025,24558869.664,50.8018,48.5352
23.5786,1.5701,0.6666,0.6892,4237238.5859,48.0646,63.1173,0.6623,0.6959,18364643.6907,52.046,43.9601,0.6623,0.6986,24761802.8127,50.9259,39.5344
21.4115,1.5131,0.6655,0.6838,4354903.206,47.111,100.9631,0.6605,0.691,18080834.5192,52.7741,64.7934,0.6605,0.6942,24764739.7113,50.1217,55.1978
25.6187,1.4847,0.6652,0.6812,4536084.3301,48.4109,86.9716,0.6603,0.6889,18482606.7975,52.0256,50.0112,0.6603,0.6923,25447494.7929,50.8389,43.2896
24.6948,1.5569,0.6683,0.6881,4547537.8904,47.173,66.9087,0.6628,0.6946,17851480.9724,52.0628,43.7679,0.6628,0.6977,24975207.115,50.0976,38.0108
20.864,1.5464,0.6721,0.687,4326328.8372,47.6516,132.4359,0.6681,0.6935,17443938.5668,52.3795,82.5184,0.6681,0.6967,24632694.2176,50.9969,70.7548
23.0584,1.4664,0.6569,0.6794,4402575.8205,49.5591,75.1125,0.6533,0.6867,17205999.4562,52.7109,51.8779,0.6533,0.69,23660106.7926,50.2877,44.5574
22.4825,1.5811,0.6685,0.6903,4390169.1744,49.464,73.9689,0.6639,0.6964,17343848.4671,52.4011,50.3925,0.6639,0.6995,24802330.7205,50.3986,43.8113
23.6964,1.4875,0.6696,0.6814,4444441.1339,47.3029,138.7859,0.6653,0.6884,17202065.0482,52.8626,76.3313,0.6653,0.6917,23782873.2616,50.1609,62.784
25.6099,1.5698,0.6696,0.6893,4525138.3244,49.0293,64.3972,0.6644,0.6958,18267355.2163,52.8168,41.4108,0.6644,0.6987,25078922.2325,50.5351,35.9439
20.4078,1.6272,0.6671,0.6948,4566455.8316,49.0928,63.5081,0.6616,0.7003,17395754.338,52.5478,46.171,0.6616,0.7031,24858975.2857,50.2759,40.7765
21.4384,1.4256,0.6422,0.6755,4389326.4279,48.2444,53.6228,0.6371,0.6837,18061537.7965,52.4639,39.6304,0.6371,0.6874,24824267.6887,50.9983,35.4019
20.2248,1.5695,0.6716,0.6892,4381936.9434,47.4686,113.5983,0.6678,0.6956,17894853.8819,52.9853,77.529,0.6678,0.6985,24598407.0556,50.7101,66.6738
20.483,1.4101,0.6458,0.674,4441658.8284,49.9345,76.5053,0.6414,0.6824,18013213.3436,52.1147,52.4177,0.6414,0.6864,25183595.4234,50.8834,46.2495
20.9368,1.5658,0.6722,0.6888,4345934.9483,48.7354,116.8206,0.6681,0.6948,16795313.2044,52.984,76.2975,0.6681,0.6978,23497663.386,50.2011,64.5049
23.2921,1.514,0.6674,0.6838,4155084.2466,47.7831,98.5393,0.6636,0.6902,16280694.1278,52.3291,64.1905,0.6636,0.6937,23544632.0787,50.794,54.627
24.8195,1.4826,0.6553,0.681,4463515.8838,49.4192,54.2664,0.6516,0.6888,18626942.0257,52.0999,37.9583,0.6516,0.692,25208678.2093,50.3442,33.4355
24.9945,1.4866,0.6598,0.6813,4358635.815,47.7355,63.5406,0.6555,0.6886,17620825.6933,52.6532,43.8885,0.6555,0.692,24559670.2253,50.5676,37.8154
20.9679,1.4643,0.6479,0.6792,4471469.7594,47.4092,57.4249,0.6441,0.6867,17611378.2602,52.3472,45.0537,0.6441,0.69,24052861.4472,50.9346,40.3459
20.7803,1.421,0.639,0.6751,4459530.5619,47.4563,50.5328,0.6343,0.6829,17367165.8897,52.1248,39.4205,0.6343,0.6865,23918000.3906,50.5958,35.3108
21.3917,1.4188,0.6546,0.6748,4332515.6293,48.234,100.6393,0.6501,0.6826,17087975.9486,52.5259,65.0987,0.6501,0.6864,23914144.7361,50.4446,55.4442
22.8098,1.4031,0.6494,0.6733,4415844.2863,48.281,73.2379,0.6444,0.6812,16993471.5898,52.5824,49.4782,0.6444,0.6853,24160048.6929,50.8356,42.6642
31.3553,1.4396,0.6661,0.6769,4618210.5464,48.3945,93.3288,0.6605,0.6849,18190937.876,52.7883,42.9029,0.6605,0.6886,25057565.6582,50.0116,34.9663
22.5427,1.463,0.6511,0.6791,4548037.2204,49.6556,60.3255,0.6467,0.6867,17894511.7028,52.4442,42.5489,0.6467,0.6901,24433798.9694,50.6743,37.5988
22.6287,1.6599,0.6712,0.6979,4477440.8232,47.3172,50.6358,0.6673,0.7028,16823970.3793,52.409,40.7329,0.6673,0.7052,23358310.4682,50.5063,36.5447
20.6543,1.4357,0.6485,0.6764,4320918.3106,48.6167,72.2539,0.6427,0.6845,18059314.0158,52.9253,49.5832,0.6427,0.6882,24797034.8837,50.7804,43.3725
20.6048,1.631,0.6668,0.6951,4426280.3423,47.5261,58.3564,0.6616,0.7009,18232858.168,52.2709,44.035,0.6616,0.7036,25315052.7641,50.5487,39.5791
24.7362,1.5012,0.6567,0.6827,4480818.4246,48.5303,51.7551,0.6517,0.6894,16800782.0781,52.0631,36.4763,0.6517,0.6929,24039004.8485,50.7738,32.273
27.018,1.4766,0.6673,0.6803,4337460.3986,47.8342,98.0906,0.6618,0.6874,16897875.1487,52.1251,51.7526,0.6618,0.6908,23758307.6947,50.4006,43.6491
26.2755,1.4736,0.6652,0.6801,4449283.3853,48.1869,90.3808,0.6608,0.6877,18004305.9261,52.832,52.602,0.6608,0.6912,24954698.1261,50.7032,44.226
25.4608,1.508,0.668,0.6833,4280787.0626,48.1125,90.0526,0.6643,0.6907,18292258.7328,52.3822,55.0237,0.6643,0.6941,25428223.0475,50.7802,46.8702
20.0584,1.4343,0.6468,0.6763,4413016.6476,49.184,72.3785,0.6432,0.6844,18091580.1462,52.1428,52.8986,0.6432,0.6879,24445541.1074,50.9209,47.3447
20.9017,1.4163,0.637,0.6748,4691755.2807,49.9328,50.0779,0.6323,0.6831,18297755.5493,52.4193,37.098,0.6323,0.6869,25266102.5805,50.6573,33.0272
29.9172,1.4005,0.6568,0.6729,4216024.8779,47.3967,66.375,0.6515,0.6817,18252755.0982,52.538,37.4442,0.6515,0.686,25895768.1925,50.9686,31.5071
22.3598,1.4308,0.6495,0.6759,4249991.5928,49.3467,67.562,0.6442,0.6844,18552616.7984,52.6315,44.7768,0.6442,0.688,25266990.7579,50.9655,39.4429
21.3228,1.5923,0.6693,0.6914,4281992.0607,48.0174,77.5386,0.6637,0.6972,17056732.4456,52.4418,53.1156,0.6637,0.7001,24179547.1127,50.7118,46.8461
23.1387,1.5048,0.6704,0.6831,4501201.7896,47.802,134.1489,0.6663,0.6901,17578462.3369,52.4315,75.7508,0.6663,0.6938,25249809.9406,50.7694,62.9505
26.6569,1.5835,0.6739,0.6906,4412522.5268,48.9365,71.4563,0.6698,0.6969,18116608.6547,52.212,45.0342,0.6698,0.7,25458742.4778,50.3222,38.6822
20.0527,1.5389,0.6705,0.6863,4444951.1768,48.4464,137.8202,0.6661,0.6929,17469480.0065,52.5394,84.5403,0.6661,0.6962,24842534.3457,50.5799,71.7005
20.7526,1.5118,0.6588,0.6836,4280376.6394,49.8252,79.4453,0.6545,0.691,18272398.4464,52.8804,54.9466,0.6545,0.6947,26063231.0929,50.8227,47.5219
25.6558,1.4409,0.6544,0.6769,4350447.0533,49.3916,61.8336,0.6487,0.6844,17042895.4898,52.5151,39.2095,0.6487,0.6879,23574895.1407,50.4236,33.9478
23.2023,1.4534,0.652,0.6782,4482207.2423,49.2527,62.0538,0.6479,0.6857,17510348.3052,52.5932,43.9072,0.6479,0.6895,24649562.9095,50.5267,38.017
22.1087,1.4093,0.6511,0.674,4598374.9482,49.5616,83.9619,0.6472,0.6816,16819249.3314,52.2596,56.7863,0.6472,0.6857,24075907.5324,50.4161,48.4862
27.5477,1.5096,0.6693,0.6834,4277763.2519,47.0568,82.1998,0.6641,0.6907,18089964.1819,52.9914,46.8676,0.6641,0.6942,25414902.8237,50.791,39.3583
28.6836,1.408,0.6621,0.6738,4410442.865,47.9737,104.1314,0.658,0.6821,17848010.8329,52.5252,53.2575,0.658,0.686,24825942.7011,50.7868,43.9166
23.6826,1.4483,0.6485,0.6777,4460203.2558,49.7554,52.7333,0.6428,0.6853,17564890.8064,52.5602,36.0214,0.6428,0.689,24549527.438,50.4463,31.5067
27.7923,1.4923,0.6663,0.6819,4567624.9546,47.1094,73.2377,0.6616,0.6891,17636373.2708,52.2862,44.3922,0.6616,0.6923,24242217.6367,50.4884,37.9977
31.0546,1.4327,0.6635,0.676,4212729.3388,48.0876,80.7165,0.6582,0.6838,17236430.1306,52.8318,41.4632,0.6582,0.6878,24639186.9623,50.9561,34.2439
25.1726,1.4983,0.6588,0.6823,4202409.3578,49.3245,57.782,0.6534,0.6893,17096383.5369,52.6434,38.3225,0.6534,0.6926,23880916.4602,50.0835,33.0264
24.0693,1.4262,0.6581,0.6756,4532304.7661,49.2236,95.4374,0.6547,0.6837,18000033.2967,52.4692,59.1678,0.6547,0.6875,25013085.1175,50.4682,49.8168
28.4399,1.4827,0.6625,0.681,4517826.6257,47.6555,58.9673,0.6579,0.6878,16709558.2541,52.2632,38.2549,0.6579,0.6914,23876934.2456,50.2217,32.4877
29.0036,1.565,0.6744,0.6888,4475351.0825,47.4078,69.3829,0.6695,0.6949,17029379.6514,52.9288,42.4803,0.6695,0.698,24111668.6482,50.9228,36.1254
25.1663,1.4396,0.6623,0.6768,4414229.3014,47.5103,102.4976,0.6586,0.6847,17780183.3588,52.3927,60.8462,0.6586,0.6886,24978401.8909,50.1615,50.2616
21.4553,1.423,0.6586,0.6752,4365139.3201,49.2939,127.9739,0.6548,0.6838,18610075.11,52.8032,75.5247,0.6548,0.6875,25488852.134,50.4933,63.3232
25.5116,1.4427,0.6594,0.6771,4485583.5731,48.149,80.2192,0.6555,0.6844,16689422.8959,52.3624,51.8512,0.6555,0.6886,24628699.592,50.9387,43.5683
20.6999,1.4356,0.6533,0.6764,4433258.5722,49.9379,93.6098,0.6488,0.6841,17259194.9109,52.5764,61.5837,0.6488,0.6878,24062146.0842,50.945,53.5711
20.7154,1.651,0.6712,0.6969,4113199.6866,49.974,67.8716,0.6669,0.7023,17379884.9676,52.435,49.3855,0.6669,0.7049,24629381.1706,50.5465,43.961
20.9705,1.4646,0.6456,0.6792,4363105.9072,48.9671,54.2646,0.6398,0.687,18181921.1613,52.9304,39.3661,0.6398,0.6909,25689432.6394,50.2518,34.1869
22.635,1.6353,0.6699,0.6956,4487131.8568,48.7025,56.1048,0.6658,0.7007,16879000.0311,52.5701,42.828,0.6658,0.7034,23970615.7807,50.12,37.5737
29.702,1.4982,0.673,0.6825,4544668.3043,47.2745,111.8025,0.6691,0.6898,18041382.5999,52.1062,54.6046,0.6691,0.6933,25285167.5676,50.7057,45.0436
21.6907,1.4188,0.642,0.6747,4238284.4314,48.2607,53.8781,0.6384,0.6827,17351550.5886,52.4728,41.6336,0.6384,0.6866,24303182.2505,50.3797,36.4183
22.5793,1.5012,0.6665,0.6826,4190185.6595,48.8375,110.9102,0.6628,0.6898,17694192.626,52.3342,68.2216,0.6628,0.6931,24473407.737,50.9841,58.7979
28.0097,1.4799,0.6663,0.6808,4691092.833,47.0747,79.2595,0.6627,0.6877,16974562.981,52.5357,49.8201,0.6627,0.6909,23288026.7048,50.1027,41.7086
27.3082,1.5367,0.6724,0.6862,4532476.0643,47.8306,85.6424,0.6671,0.6931,18238329.5165,52.4258,47.4062,0.6671,0.6961,24830372.9178,50.4727,40.5848
28.1241,1.4631,0.6699,0.6792,4650770.9164,47.2925,130.4973,0.6657,0.6864,17296271.0527,52.3789,62.5694,0.6657,0.6901,24424141.1133,50.8728,51.1777
27.5882,1.5252,0.671,0.6851,4593511.9397,49.8107,86.3259,0.6673,0.6918,17638672.8797,52.1266,50.1788,0.6673,0.6951,24793315.6728,50.8407,42.7619
24.8124,1.47,0.6641,0.6797,4327712.1428,49.366,98.9821,0.6592,0.687,17301440.786,52.5991,56.1833,0.6592,0.6905,24065427.8352,50.2608,47.2741
22.4099,1.4291,0.6574,0.6758,4391254.6423,48.9697,103.1882,0.6536,0.6834,17039596.2613,52.671,65.8745,0.6536,0.6871,23775118.9753,50.6014,55.7763
21.3109,1.4387,0.6541,0.6765,4134615.9611,49.7452,90.4161,0.649,0.6847,17833253.2733,52.2841,56.9596,0.649,0.6882,24372272.4375,50.5925,49.7522
23.3998,1.596,0.6716,0.6918,4444791.9222,47.8537,71.4328,0.6662,0.6975,17085125.0026,52.3417,47.9107,0.6662,0.7002,23671682.0238,50.971,42.6532
26.1965,1.4303,0.6548,0.676,4554100.177,47.9782,62.0912,0.6494,0.6836,17174090.2377,52.2498,39.9601,0.6494,0.6874,24152447.6767,50.8904,34.7356
20.7483,1.5489,0.6661,0.6873,4551094.7208,49.7609,92.8784,0.6617,0.6935,17087504.7849,52.1577,62.2327,0.6617,0.6966,23772137.6941,50.0958,54.1431
20.5586,1.5609,0.6633,0.6884,4293520.8875,47.9019,73.4745,0.6588,0.6945,16991849.3645,52.4116,54.0642,0.6588,0.6979,24821412.5583,50.3844,46.9902
28.6862,1.4577,0.6598,0.6786,4568783.5203,47.1467,57.2755,0.6543,0.6866,18542400.1065,52.3234,35.0924,0.6543,0.6902,25492184.1566,50.5434,30.2511
23.9333,1.5031,0.6588,0.6829,4501730.9068,48.5618,60.7016,0.6531,0.6896,16903749.6131,52.5158,41.1231,0.6531,0.6929,23607081.4448,50.4225,35.9085
21.2495,1.5673,0.669,0.689,4349246.4738,49.5764,93.0869,0.6641,0.6954,17828409.0228,52.2998,59.7554,0.6641,0.6983,24388100.1298,50.4803,52.485
21.9827,1.5777,0.6645,0.6901,4510247.9738,49.1275,63.5944,0.6591,0.6963,17894738.4151,52.5983,44.3353,0.6591,0.6993,24970010.6167,50.2554,38.856
26.6225,1.4459,0.6541,0.6774,4369882.1786,48.5036,53.8221,0.6487,0.6848,17018463.448,52.0581,35.3058,0.6487,0.6885,23877359.9415,50.0319,30.5156
25.076,1.5296,0.6637,0.6855,4609736.7464,49.9978,63.077,0.659,0.6923,17799021.9454,52.436,41.2412,0.659,0.6954,24544396.8208,50.8914,36.324
21.6023,1.4128,0.6511,0.6741,4245510.8535,49.5354,87.0397,0.6471,0.6823,17506387.6884,52.2773,57.5911,0.6471,0.6863,24641440.9708,50.6286,49.6645
20.6283,1.583,0.6666,0.6906,4545868.8328,49.4786,78.1631,0.6624,0.6968,17873347.0253,52.9441,56.1216,0.6624,0.6995,24537704.4758,50.621,49.1967
26.0695,1.4652,0.6677,0.6792,4272446.0358,49.5463,126.6793,0.6622,0.6864,16923731.3489,52.3976,60.3218,0.6622,0.6901,24071681.8453,50.1307,49.5708
26.9011,1.526,0.6666,0.6851,4413414.1526,48.5589,64.8538,0.6616,0.6922,18267826.5532,52.6544,40.4045,0.6616,0.6954,25277345.8168,50.3655,34.6223
20.4816,1.4917,0.6657,0.6818,4429624.2763,49.5888,137.6201,0.6604,0.6893,18249646.2801,52.357,76.857,0.6604,0.6926,25042239.6512,50.2293,65.5176
20.1137,1.4136,0.6472,0.6743,4335888.0215,49.8588,83.1549,0.6431,0.6824,17595898.2012,52.3683,57.4154,0.6431,0.6864,24676775.8044,50.8256,50.2067
22.2007,1.6029,0.6747,0.6925,4620247.2463,48.9204,93.7931,0.6693,0.6987,18585657.4412,52.261,57.467,0.6693,0.7016,25706669.1418,50.0263,49.7314
24.6785,1.52,0.669,0.6845,4408937.3771,48.2853,93.8477,0.6651,0.6912,17294082.2318,52.9014,58.9433,0.6651,0.6945,24181484.9212,50.6166,49.6992
23.349,1.6309,0.6679,0.6951,4434646.8755,49.7428,50.3324,0.6639,0.7004,16839406.6967,52.7873,38.3171,0.6639,0.703,23594068.6886,50.3256,33.8067
27.2024,1.5816,0.67,0.6905,4566770.6247,47.4526,52.1468,0.6665,0.6963,17093281.1062,52.5009,38.4374,0.6665,0.6992,23922094.0107,50.5414,33.461
21.626,1.5287,0.6637,0.6853,4272059.7114,48.107,82.328,0.66,0.6919,17286912.8,52.9123,58.9819,0.66,0.6951,24033282.6103,50.9513,51.2858
31.8721,1.4719,0.6635,0.6799,4337454.6205,47.5316,54.1335,0.6598,0.6875,18004186.9241,52.6651,34.3173,0.6598,0.6911,25076121.8561,50.3865,28.7899
20.0017,1.6268,0.6668,0.6947,4353913.2359,48.9512,65.6518,0.6631,0.7005,18182020.8984,52.6169,50.5274,0.6631,0.7034,25664968.6335,50.1251,44.3234
20.1249,1.647,0.6699,0.6966,4355183.9541,48.5483,66.3203,0.6645,0.7021,17970453.4284,52.6058,48.421,0.6645,0.7047,24964220.1402,50.9283,43.5887
27.5198,1.4969,0.673,0.6823,4369457.5688,49.1162,139.6277,0.6687,0.6897,18144757.9291,52.5035,63.0546,0.6687,0.693,24903338.6389,50.755,52.2471
26.1231,1.4768,0.6589,0.6803,4321990.835,48.2566,59.6567,0.6542,0.6881,18286334.056,52.5128,39.2491,0.6542,0.6916,25363255.4058,50.3029,33.7058
20.2343,1.5592,0.6701,0.6881,4145679.312,47.1371,110.9335,0.6653,0.6942,16523785.023,52.0342,73.0256,0.6653,0.6972,23492314.4258,50.7308,63.8627
25.7337,1.5697,0.6685,0.6893,4477391.4873,47.3116,57.6806,0.6634,0.6957,18075658.3431,52.964,39.6152,0.6634,0.6989,25516047.3572,50.412,33.9999
27.1177,1.4848,0.6575,0.6811,4293539.4907,49.0957,50.1234,0.6533,0.6889,18497350.9633,52.404,33.8744,0.6533,0.6926,26075806.0436,50.2105,29.0812
28.4914,1.5182,0.6724,0.6844,4609416.7224,47.6636,92.5287,0.6678,0.6911,17412877.6282,52.1961,50.2725,0.6678,0.6944,24283441.915,50.4388,42.2866
24.398,1.4675,0.659,0.6795,4457999.0021,49.0966,74.2645,0.6542,0.6871,17955936.1785,52.5262,47.1307,0.6542,0.6909,25377846.2509,50.3946,40.1588
23.3249,1.4806,0.6657,0.6806,4179418.3559,49.6324,116.9263,0.6616,0.6883,18058975.7345,52.3603,66.0859,0.6616,0.692,25481313.0502,50.3757,55.3265
21.1045,1.6374,0.6723,0.6958,4468567.4775,47.9574,70.8658,0.6678,0.7014,18168113.9365,52.461,51.765,0.6678,0.7043,25887514.2135,50.6695,45.7124
31.0528,1.5814,0.6748,0.6904,4534786.0399,48.9989,56.7504,0.6695,0.6968,18229459.2224,52.0861,32.8105,0.6695,0.6997,25312305.4192,50.438,28.4488
25.4124,1.5753,0.6667,0.6897,4294688.7426,47.3084,51.9084,0.6629,0.6961,17723714.5797,52.2232,38.5064,0.6629,0.699,24717437.3762,50.0522,33.5705
25.0245,1.5412,0.662,0.6867,4755152.9325,49.4205,53.1713,0.6567,0.6933,17894208.2777,52.9739,36.569,0.6567,0.6964,24921009.7612,50.7976,31.9793
23.7768,1.4203,0.652,0.675,4457503.8714,49.1314,71.1313,0.6474,0.6834,18333967.5923,52.5659,46.3638,0.6474,0.6874,25667326.2516,50.6401,39.8026
24.3422,1.5064,0.6617,0.6833,4501384.3959,49.959,69.0631,0.6571,0.6901,17371848.0873,52.908,45.6687,0.6571,0.6934,24215080.92,50.847,39.5436
30.3047,1.4262,0.6654,0.6755,4423419.1044,49.3458,110.5044,0.6612,0.6834,17348262.8782,52.0568,51.3546,0.6612,0.6874,24806685.1335,50.8851,42.0505
21.4302,1.6385,0.6718,0.6958,4399174.6306,47.2445,65.4508,0.6665,0.7014,17937714.24,52.8399,47.9818,0.6665,0.704,24838195.1565,50.6578,42.4981
24.978,1.4638,0.6546,0.6791,4347640.3436,48.4957,56.421,0.6506,0.6863,17035439.0585,52.2154,40.0895,0.6506,0.6902,24538833.7675,50.6896,34.7998
23.4623,1.6198,0.669,0.694,4386318.9305,47.4657,52.9074,0.6654,0.6996,17319533.6772,52.8689,41.8507,0.6654,0.7024,24399202.4117,50.0577,36.311
27.0345,1.4733,0.6605,0.6801,4548658.6475,49.4015,63.7038,0.6558,0.6874,17430836.5066,52.3851,40.1857,0.6558,0.691,24512869.5698,50.9036,34.757
22.8524,1.4917,0.6627,0.6817,4326923.2218,48.6936,89.2784,0.6573,0.6891,17873225.9655,52.3885,54.6716,0.6573,0.6925,24784614.1196,50.3659,47.0562
21.026,1.51,0.6645,0.6836,4445974.7039,48.6504,103.6486,0.6604,0.6902,16976492.2066,52.7621,69.2562,0.6604,0.6935,23900171.5354,50.7767,59.4209
21.3023,1.569,0.6582,0.6892,4417909.2526,48.5705,52.7189,0.6526,0.6951,16823194.3015,52.5945,39.363,0.6526,0.6979,23138285.1159,50.5919,35.2801
21.4514,1.5528,0.658,0.6877,4436310.9158,49.3022,56.684,0.6532,0.6939,17216479.754,52.8145,42.1189,0.6532,0.6968,23528997.9702,50.1822,37.0771
24.5524,1.5891,0.6695,0.6911,4344144.8869,49.3136,62.3119,0.6644,0.6971,17388198.9282,52.8294,41.9723,0.6644,0.7002,25035749.0339,50.1023,35.9201
21.2731,1.689,0.671,0.7007,4398747.0827,49.46,51.171,0.6665,0.7057,18221176.1377,52.1604,38.9112,0.6665,0.7081,25247482.232,50.0431,34.9709
28.4895,1.4202,0.655,0.675,4451224.944,48.2477,57.1715,0.6504,0.6831,17834170.5809,52.6162,36.5107,0.6504,0.687,24959552.7998,50.2124,30.7916
26.0637,1.5171,0.6699,0.6843,4497964.666,47.1913,89.8482,0.6658,0.6913,17983655.0289,52.0286,53.908,0.6658,0.6948,25517319.4474,50.1008,45.1675
