d50(中位径_um),sigma(几何标准差),Phi_1(固含量),Phi_m_1(最大堆积),Emix_1(混合功_J),Temp_1(温度_C),Tau0_1(屈服应力_Pa),Phi_83(固含量),Phi_m_83(最大堆积),Emix_83(混合功_J),Temp_83(温度_C),Tau0_83(屈服应力_Pa),Phi_2(固含量),Phi_m_2(最大堆积),Emix_2(混合功_J),Temp_2(温度_C),Tau0_2(屈服应力_Pa)
9.9038,1.4451,0.4749,0.5773,1561653.6506,27.0347,13.6933,0.4749,0.5833,5360493.36,28.2218,13.8378,0.4715,0.587,7743837.2799,27.7317,11.4811
9.7266,1.4269,0.4833,0.576,1466281.0392,27.5931,21.5822,0.4833,0.5825,5481058.4853,31.1671,24.6795,0.4764,0.5862,7894634.843,29.2342,16.9762
8.7339,1.4048,0.4895,0.5747,1453445.987,27.8699,36.9777,0.4895,0.5821,6000231.5365,30.3519,39.0419,0.4797,0.5854,8118182.9488,28.8255,25.3454
8.3156,1.4606,0.4863,0.5779,1403718.2993,25.2368,23.2152,0.4863,0.5843,5395390.2774,28.2307,26.5244,0.4774,0.5874,7415297.958,28.1288,18.8552
7.2085,1.491,0.4736,0.58,1598555.2377,27.1874,19.0639,0.4736,0.5866,5808826.4408,29.9858,21.1318,0.4664,0.5901,8110413.5876,27.0776,12.9796
9.1394,1.502,0.4779,0.5805,1471610.1317,25.9862,11.9819,0.4779,0.5868,5517793.8591,28.4684,13.2193,0.4728,0.59,7635384.5196,29.5622,11.3302
7.8697,1.5181,0.4736,0.5813,1386698.3966,26.6746,13.0533,0.4736,0.5873,5234314.1675,30.8499,15.8447,0.4679,0.5909,7596069.1844,29.5008,11.2753
7.0124,1.4781,0.46,0.579,1449150.3352,25.5644,11.5152,0.46,0.5863,6082478.1643,30.8875,15.0822,0.457,0.59,8502152.3857,28.5162,11.2173
10.1651,1.4553,0.4741,0.5774,1296002.6127,26.2385,11.3394,0.4741,0.5835,5101534.2308,31.165,14.3997,0.4667,0.5871,7421316.1372,29.9986,10.0254
7.8131,1.4613,0.4663,0.5779,1372867.6277,27.7147,15.4487,0.4663,0.5844,5479534.2163,30.2706,16.8576,0.4609,0.5883,7966174.5607,27.4533,11.1522
10.8961,1.4747,0.4862,0.5787,1342691.9268,25.4696,12.744,0.4862,0.5857,5826347.3478,31.1242,16.7944,0.479,0.5889,7869529.0635,29.2703,11.4259
8.6659,1.4275,0.4786,0.576,1406689.4239,27.8414,23.6327,0.4786,0.5821,5191637.5061,30.3023,25.5381,0.4715,0.5863,7922467.0226,29.491,18.4198
7.418,1.4201,0.463,0.5754,1300018.3565,26.1622,17.521,0.463,0.5817,5230836.8044,30.2006,21.2525,0.4596,0.5856,7751892.3243,29.3902,17.3169
9.5259,1.4652,0.4727,0.5783,1493383.0712,25.3857,10.835,0.4727,0.5847,5474939.1135,30.8437,14.3982,0.4694,0.5881,7734642.3626,27.5726,10.1649
8.4157,1.4457,0.4672,0.5772,1486701.1557,27.4858,14.8732,0.4672,0.583,5118665.7708,30.2267,16.5447,0.4615,0.5871,7749546.5207,29.2925,12.2491
7.0421,1.4381,0.4825,0.5763,1233671.2212,25.0732,31.6317,0.4825,0.5836,5770493.4713,31.058,42.7972,0.4749,0.5869,7906188.2259,29.9553,30.2372
9.451,1.4872,0.486,0.5796,1434502.3913,26.5693,17.051,0.486,0.5858,5424885.4342,31.1626,20.9683,0.478,0.5893,7714223.6007,27.3948,12.1684
9.2257,1.5245,0.4867,0.5818,1453109.7592,26.3375,14.6544,0.4867,0.588,5492047.7685,31.7235,18.8965,0.4791,0.5915,7766744.2599,28.3638,11.3527
9.0843,1.4154,0.4762,0.5752,1361394.6104,25.051,17.2988,0.4762,0.5815,5260954.7926,29.479,21.7624,0.4726,0.5845,7158757.467,27.1608,16.162
10.2546,1.4808,0.4832,0.5793,1483991.4509,26.8811,13.8531,0.4832,0.5844,4754672.1967,31.8483,17.5294,0.4755,0.588,7061890.655,29.0245,11.0258
8.397,1.4346,0.4861,0.5764,1433262.7138,26.5145,28.3134,0.4861,0.5831,5611917.3193,30.4824,33.4362,0.4771,0.5866,7848237.7781,29.1929,22.3297
7.1532,1.4175,0.4571,0.5752,1313831.6962,27.953,17.5249,0.4571,0.5817,5309115.3527,30.3618,18.9941,0.4482,0.5853,7592408.6763,29.19,12.2719
8.8084,1.4509,0.4811,0.5774,1405038.4275,27.4327,21.4016,0.4811,0.5827,4736585.2879,31.926,26.1391,0.476,0.5867,7329116.731,28.587,17.4318
8.1378,1.4258,0.4765,0.5758,1389009.2961,26.366,22.761,0.4765,0.5824,5445516.4079,28.3144,24.0864,0.4669,0.5857,7557400.0775,27.9742,16.4862
11.0017,1.416,0.4834,0.5754,1470383.4687,25.4084,15.252,0.4834,0.5817,5357804.1511,29.0819,18.1439,0.4771,0.5857,7920067.4123,27.9712,13.2731
8.1069,1.4647,0.4654,0.5781,1383741.0081,26.4253,12.4039,0.4654,0.5844,5306182.0774,31.4459,15.8226,0.4601,0.5881,7759586.8184,29.603,11.2747
7.696,1.4505,0.4657,0.5773,1367273.4533,26.1068,14.8625,0.4657,0.5832,5085187.737,31.3253,19.3249,0.4577,0.5866,7275579.7151,29.328,12.41
7.5691,1.459,0.487,0.5779,1444979.7355,25.0489,28.4434,0.487,0.5844,5534698.7472,30.8661,38.4206,0.478,0.5881,7913105.5115,29.455,25.2429
7.4738,1.4784,0.4864,0.5791,1507490.1703,25.9154,27.588,0.4864,0.5857,5668461.9871,31.1833,35.4828,0.4783,0.5896,8214576.908,29.0976,22.899
7.2059,1.4444,0.463,0.577,1392674.3176,26.8778,16.8223,0.463,0.5843,5987775.8262,29.0904,18.0109,0.4554,0.5872,7900367.5032,27.1754,11.6669
7.7933,1.4173,0.4711,0.5754,1440718.6678,26.2846,21.5428,0.4711,0.5824,5743963.193,31.5882,27.6392,0.464,0.5866,8450840.463,27.1355,15.9428
7.3067,1.5281,0.472,0.5819,1422487.3962,26.2888,12.9006,0.472,0.5882,5470716.6307,31.84,16.9358,0.4673,0.592,8010918.7169,29.7602,12.0068
9.3563,1.4428,0.4773,0.5768,1362704.8165,26.6398,16.4666,0.4773,0.5825,4891619.4671,30.0468,19.1472,0.4675,0.5859,7073329.9347,28.097,11.7281
7.1033,1.4479,0.4845,0.5774,1521067.1962,26.0839,33.9387,0.4845,0.5843,5856793.9945,28.6414,37.097,0.4786,0.5879,8205796.7712,27.7622,27.7915
8.711,1.4022,0.4635,0.5744,1361253.101,26.5266,14.7288,0.4635,0.5818,5932489.4753,29.8213,16.834,0.4595,0.586,8618496.7078,27.9029,12.5447
9.7463,1.4049,0.471,0.5746,1405396.7219,27.5924,16.0681,0.471,0.58,4719267.3147,28.3374,15.8787,0.4663,0.584,7205553.327,29.0405,13.6276
9.4904,1.503,0.4804,0.5804,1410345.7346,26.8196,12.8939,0.4804,0.5867,5400983.3011,28.62,13.5171,0.4751,0.5905,7892176.4876,28.807,10.8331
7.2682,1.4102,0.4536,0.5749,1373462.8951,25.8399,13.4749,0.4536,0.5817,5612095.4651,29.1927,15.7718,0.4469,0.5858,8201704.0483,27.039,10.254
7.3106,1.4841,0.4876,0.5792,1358959.5818,27.5857,32.9038,0.4876,0.5855,5352319.4686,29.9675,35.2668,0.4778,0.5885,7284658.3075,27.45,20.7626
10.3223,1.4808,0.4845,0.5792,1476177.2906,26.155,13.6275,0.4845,0.5866,6177916.5003,30.7181,16.6541,0.4748,0.5897,8235173.8218,29.6104,10.7634
10.276,1.4599,0.4777,0.5778,1329986.8218,26.2875,12.3137,0.4777,0.5835,4905715.1585,29.7463,14.4305,0.4719,0.5868,7086537.0672,27.9018,10.1494
9.7335,1.4403,0.4748,0.5764,1196406.2127,25.8415,13.4326,0.4748,0.583,5323449.3134,28.8262,15.2573,0.4711,0.5863,7461618.2412,28.8279,12.9543
11.4771,1.417,0.4864,0.5754,1448487.8789,25.7645,15.836,0.4864,0.5812,5020576.3335,28.62,17.8925,0.4791,0.5847,7282295.3916,28.6114,13.6156
8.1719,1.4481,0.47,0.5774,1511564.0919,25.2096,14.5597,0.47,0.5845,5994438.662,30.4242,19.0203,0.464,0.5882,8429732.5101,28.9955,13.6214
8.1489,1.4926,0.4827,0.58,1511630.5675,26.8596,20.1892,0.4827,0.5866,5703643.5851,31.4832,24.7216,0.4773,0.5903,8199057.2959,27.2717,15.227
9.2113,1.5328,0.4837,0.5821,1344056.5271,26.2173,12.4378,0.4837,0.5887,5578796.8913,31.8578,16.2738,0.48,0.5923,7997807.4001,29.5039,11.9404
12.6127,1.4153,0.4849,0.5752,1396694.1829,27.3787,14.1341,0.4849,0.5824,5851357.9118,31.1694,16.2268,0.4772,0.5856,7902129.781,28.37,10.4284
7.3656,1.4943,0.4735,0.5801,1495591.1042,25.5833,15.8968,0.4735,0.5865,5571483.8591,30.3652,20.2568,0.4679,0.5899,7819400.5599,29.6899,15.2598
8.7931,1.4226,0.4705,0.5757,1411086.2471,26.6261,16.5058,0.4705,0.5826,5679501.5339,30.6012,19.6203,0.4638,0.586,7877207.4725,27.7517,12.7031
7.0539,1.5872,0.4817,0.5853,1302915.4103,25.8987,13.4013,0.4817,0.5905,4723870.4605,31.1258,17.5819,0.4731,0.5942,7276064.1194,29.7457,10.7701
8.595,1.4562,0.4665,0.5777,1452555.4885,25.1732,11.0573,0.4665,0.5843,5567393.0194,28.1422,12.7453,0.4604,0.5879,7898092.4552,29.144,10.4038
7.8793,1.4962,0.4833,0.5801,1441560.3773,26.3925,20.9561,0.4833,0.5864,5449339.0093,30.5459,25.288,0.4732,0.5902,7965307.2022,27.0087,13.5455
12.0277,1.4042,0.479,0.5745,1375805.029,26.1027,12.4103,0.479,0.5821,6076369.2344,29.102,13.8478,0.4762,0.5859,8494091.1689,29.1129,12.1637
7.5562,1.4263,0.458,0.5759,1377089.0207,25.8368,13.2396,0.458,0.5817,5026522.9176,29.8509,16.2396,0.4549,0.5856,7524743.9371,29.5615,13.7163
7.6861,1.4503,0.4758,0.5774,1457533.2843,26.515,22.0031,0.4758,0.5829,4920356.2826,31.8021,28.466,0.466,0.5862,7038842.5666,27.5417,15.2298
7.5228,1.5213,0.4759,0.5815,1365719.966,25.5482,14.1197,0.4759,0.5873,5095328.1755,31.3518,19.1454,0.4674,0.5911,7632388.9006,27.8599,10.7069
8.5591,1.4322,0.4626,0.5762,1360179.6541,26.9843,12.783,0.4626,0.5823,5192792.3516,30.0848,14.5653,0.4593,0.5855,7241164.7565,28.3435,11.2793
9.2395,1.4582,0.4717,0.578,1558842.6569,25.0899,11.2972,0.4717,0.5853,6138952.5204,31.5021,15.7651,0.463,0.5889,8497685.0969,29.729,10.0651
8.904,1.4701,0.4769,0.5786,1487919.859,25.1741,13.772,0.4769,0.5847,5305828.6298,31.5953,19.3834,0.4723,0.5882,7581996.2816,28.1423,13.0118
7.3279,1.4019,0.4561,0.5744,1341738.042,25.7882,15.2277,0.4561,0.5805,5119158.8768,28.1737,16.8942,0.4506,0.5846,7702026.0198,28.2419,13.3913
8.2325,1.4889,0.4816,0.5798,1509126.214,26.9771,19.6024,0.4816,0.5858,5352701.7259,28.3149,19.9637,0.4733,0.5898,7977871.5585,29.0495,14.875
8.8621,1.4017,0.4644,0.5744,1403004.4921,25.622,13.7758,0.4644,0.5806,5205283.728,28.6262,15.8591,0.455,0.5848,7865062.9325,29.3547,11.4834
7.5719,1.5625,0.4772,0.5839,1339082.6899,27.5786,12.8694,0.4772,0.589,4675925.8791,29.2078,13.4879,0.4744,0.5924,6940735.9463,29.1516,11.5463
11.7728,1.4041,0.4834,0.5746,1387008.0691,26.8328,15.7026,0.4834,0.5807,5159853.3057,28.2656,16.0143,0.4753,0.5841,7319283.9521,27.2053,11.1411
8.3664,1.4227,0.4711,0.5758,1452044.9859,27.691,19.9637,0.4711,0.583,5928124.0148,30.6028,21.9868,0.4612,0.586,7903860.9052,28.8711,13.7267
10.3332,1.4398,0.4867,0.5765,1266640.3531,25.5164,17.3506,0.4867,0.5833,5540549.9861,28.2792,19.3145,0.4772,0.5872,8044059.3812,28.764,13.9617
8.3505,1.4199,0.4715,0.5753,1252597.5658,26.3237,18.8723,0.4715,0.5809,4732200.7511,30.4011,22.9551,0.4633,0.5843,6865524.9081,29.3414,15.7384
9.1148,1.5215,0.4871,0.5814,1308238.3358,27.2427,16.5513,0.4871,0.5873,5084956.7488,30.4843,18.8148,0.4786,0.5906,7262430.8118,28.3681,11.7165
8.5896,1.5022,0.4821,0.5805,1476718.6294,26.8811,16.864,0.4821,0.587,5657502.6269,31.2883,20.4313,0.4786,0.5909,8219324.6324,28.9626,15.1574
7.7813,1.4016,0.4733,0.5745,1468275.0262,25.9576,24.6174,0.4733,0.5812,5560260.3109,29.7303,29.2433,0.4678,0.5851,8056955.2534,27.1444,19.9453
7.3716,1.4544,0.4726,0.5775,1353070.518,25.3908,19.2821,0.4726,0.5842,5603596.0992,31.5213,26.419,0.4693,0.5879,7970226.4529,28.6677,19.2552
7.9968,1.4397,0.4679,0.5766,1374215.9055,25.7399,15.4758,0.4679,0.5831,5435086.2639,31.2019,20.3975,0.4584,0.5862,7429443.3733,29.236,12.5668
8.8451,1.4633,0.4883,0.5782,1463287.0576,25.0165,21.2005,0.4883,0.5846,5525360.4994,28.8144,25.5019,0.4798,0.5881,7810464.8243,29.8897,19.681
9.5806,1.4067,0.4717,0.575,1534530.2073,26.3946,15.4574,0.4717,0.5812,5408156.5955,29.8543,18.0048,0.4644,0.5848,7699530.6652,27.9237,12.113
9.7214,1.427,0.476,0.5758,1345841.1041,25.6088,14.7589,0.476,0.5819,5083402.2779,28.2712,16.5729,0.469,0.5853,7268336.2843,27.7495,12.2102
12.5589,1.4099,0.4864,0.5748,1306429.3333,25.3751,13.3205,0.4864,0.581,5159004.944,30.2455,16.9629,0.4791,0.5843,7273813.6025,27.9557,11.2901
7.4159,1.582,0.489,0.585,1362079.6613,26.5953,17.788,0.489,0.5906,4981459.3883,31.2592,22.1813,0.4788,0.594,7313678.8883,27.0905,11.0237
7.6728,1.4971,0.4819,0.5801,1438148.5564,25.4279,19.4126,0.4819,0.5875,6172402.5647,28.1514,21.5832,0.4737,0.591,8502663.7483,27.8205,15.174
7.4975,1.4236,0.4764,0.5758,1465444.8694,27.6459,29.459,0.4764,0.5815,4977132.3578,29.8532,31.6226,0.4716,0.5847,6986860.8555,27.3185,22.2598
9.0703,1.5267,0.4801,0.5819,1412985.3666,25.2694,10.7703,0.4801,0.5873,4933572.2745,30.1191,13.9714,0.477,0.5912,7492890.2399,28.2747,10.6856
8.1239,1.4103,0.4662,0.5751,1476787.2155,26.5583,17.7523,0.4662,0.5812,5290090.3337,29.2234,19.7729,0.4603,0.5848,7587081.9692,29.2063,15.5597
7.4911,1.5091,0.4739,0.5808,1410637.6765,26.9111,15.6828,0.4739,0.5875,5706794.2575,30.3468,18.0694,0.4675,0.5912,8153552.9383,27.2388,11.2061
10.7036,1.4531,0.4829,0.5775,1430410.3432,27.0353,14.7804,0.4829,0.5842,5647564.7091,31.2076,17.5601,0.478,0.5874,7704178.6629,27.4465,11.5142
7.635,1.407,0.4763,0.5748,1433358.0116,26.4984,28.5972,0.4763,0.5819,5834395.4918,28.3519,29.8334,0.4712,0.5852,7964344.7498,28.7589,25.0652
12.1702,1.4244,0.4888,0.5758,1428315.0105,25.9051,14.8055,0.4888,0.5823,5443338.2286,28.0683,15.8292,0.4791,0.586,7844940.4752,29.4518,12.1458
7.9174,1.4561,0.4879,0.5775,1310036.358,25.0885,27.4015,0.4879,0.5833,4935743.6264,28.278,31.9399,0.4797,0.5875,7627184.4661,29.202,24.5635
7.7255,1.4732,0.465,0.5786,1351048.3624,26.1179,12.4656,0.465,0.5846,5165590.0783,31.207,16.0916,0.4594,0.5882,7516532.7823,28.8543,10.946
7.6232,1.4341,0.4631,0.5762,1336521.7242,26.5778,15.77,0.4631,0.5831,5628196.2125,29.3952,17.6312,0.455,0.5866,7837713.4094,27.9624,11.585
8.5785,1.4013,0.4747,0.5747,1552334.2397,27.553,23.7718,0.4747,0.5819,6003173.7796,29.2151,24.3184,0.4693,0.5857,8443510.6009,27.6535,17.7618
10.1411,1.405,0.4864,0.5745,1336609.5575,26.0585,21.9744,0.4864,0.5811,5414005.7481,30.0008,26.0847,0.4799,0.5852,7991537.6101,29.3001,19.5342
10.1845,1.4231,0.4867,0.5755,1294898.1862,27.735,22.6831,0.4867,0.5833,6124193.9723,30.6741,24.5559,0.4793,0.5876,8947211.3297,28.3383,16.1118
11.9645,1.4258,0.4837,0.5761,1519119.4919,26.5553,13.5193,0.4837,0.5824,5475161.1936,31.6572,17.051,0.4791,0.5863,7954434.1491,27.2718,10.8362
7.7186,1.603,0.4831,0.5863,1393145.7444,25.9343,10.6686,0.4831,0.5921,5198170.733,28.5816,11.9811,0.4799,0.5958,7727820.8866,29.2447,10.4322
11.4277,1.4059,0.4858,0.5747,1431286.2149,27.9676,19.2489,0.4858,0.5808,5176528.4729,29.0476,19.0747,0.4775,0.5851,7890865.4382,29.9842,14.7785
7.0411,1.477,0.4756,0.5788,1356934.2015,26.9164,23.0337,0.4756,0.5856,5641901.5797,30.1401,26.1471,0.4679,0.5892,8029713.2163,28.1053,16.8594
8.8844,1.4013,0.4725,0.5744,1406295.8728,27.1705,20.1542,0.4725,0.5808,5329465.8298,31.5719,24.3886,0.4638,0.5838,7247647.6353,29.6823,15.9593
7.1274,1.545,0.4786,0.5829,1419629.598,27.2553,16.9157,0.4786,0.5886,5098863.8532,30.5912,19.4812,0.4718,0.5927,7851652.3021,29.5669,13.4133
8.8129,1.5347,0.4853,0.5823,1422110.3598,27.7512,15.7952,0.4853,0.5886,5475070.2496,30.8575,17.6702,0.4775,0.5924,8006511.314,27.6342,10.4394
8.9132,1.5031,0.4829,0.5803,1303920.1915,25.3125,14.3539,0.4829,0.5861,4996363.9942,28.3311,16.5746,0.4797,0.5892,7079047.6644,29.6031,15.4171
7.6609,1.4105,0.4749,0.575,1434867.7413,26.2619,26.1855,0.4749,0.5817,5581274.6804,29.4027,29.7965,0.465,0.5857,8099553.5496,29.3812,20.5646
9.3488,1.4327,0.4753,0.5764,1471353.2992,26.4749,16.0591,0.4753,0.5831,5670688.6807,29.5657,18.175,0.4708,0.5864,7814399.1194,27.2818,13.0715
8.7302,1.5258,0.4813,0.5817,1354914.9266,26.0884,13.0333,0.4813,0.5882,5538237.222,28.3416,14.1155,0.4787,0.5914,7705455.4638,27.9833,12.1151
7.5573,1.5079,0.4829,0.5806,1355706.8713,26.4705,21.1452,0.4829,0.5869,5368722.9324,30.8306,25.7938,0.4775,0.591,8061819.481,27.3106,16.3724
9.3603,1.4316,0.4659,0.5761,1345987.1525,25.6177,10.9559,0.4659,0.5821,5088467.525,30.4226,14.0469,0.4611,0.5856,7290392.3248,28.9317,10.476
8.897,1.4152,0.4641,0.5752,1390947.9912,27.7113,14.4942,0.4641,0.5807,4781503.0556,30.1783,15.8997,0.4615,0.5845,7198330.584,28.793,12.8972
7.6522,1.5222,0.4704,0.5817,1473628.2703,26.1875,11.3809,0.4704,0.5879,5464133.2453,29.6247,13.3464,0.4661,0.5913,7768035.7566,29.1459,10.508
8.7771,1.5058,0.4794,0.5806,1371178.352,26.5647,14.0122,0.4794,0.5866,5215630.4449,30.5242,16.7759,0.4765,0.5898,7328560.2412,28.925,13.3044
11.0617,1.4293,0.4783,0.5763,1511767.6656,25.9504,12.4392,0.4783,0.5821,5161157.185,29.3117,14.5211,0.4733,0.5856,7367743.6499,29.334,11.8694
7.3053,1.4333,0.4818,0.5762,1316713.3071,25.8387,31.2109,0.4818,0.5821,5028535.484,29.0371,36.0196,0.4773,0.5859,7457736.8878,27.9685,27.9053
10.1188,1.406,0.4844,0.5746,1340753.9745,25.8973,20.3432,0.4844,0.5812,5397419.2988,28.7061,22.6772,0.4762,0.585,7837093.8701,29.8005,17.9315
7.3124,1.4889,0.4666,0.5793,1242796.8081,25.9612,13.2445,0.4666,0.5856,5241749.2454,29.849,15.9928,0.4583,0.589,7469634.2433,28.8725,10.4607
7.2736,1.4925,0.4876,0.5797,1345144.1593,25.6359,27.6051,0.4876,0.5855,4986489.4022,28.7928,31.919,0.4792,0.5885,6973832.5831,28.5201,22.6209
7.3186,1.4499,0.4644,0.5773,1395508.0993,26.5059,16.2117,0.4644,0.5829,4934002.9745,28.9713,17.9792,0.4591,0.587,7533844.3709,29.1,14.3014
7.578,1.4983,0.4673,0.5802,1434174.4988,27.8405,13.5377,0.4673,0.5869,5733102.0467,31.1122,15.324,0.4611,0.5906,8167860.2963,29.5579,10.5444
10.1565,1.4683,0.4795,0.5784,1429146.3274,25.4321,12.0035,0.4795,0.5844,5207421.7598,30.6307,15.7048,0.4707,0.5884,7802931.7806,29.6384,10.4182
7.4973,1.4423,0.4678,0.5768,1373130.5734,25.4001,16.8897,0.4678,0.5833,5462301.4931,28.0979,19.0495,0.4608,0.5875,8130085.9102,29.8998,15.8327
7.2638,1.4574,0.4703,0.5777,1408988.9506,25.7589,18.4381,0.4703,0.5832,4836566.0179,28.048,20.3819,0.4616,0.5862,6789010.2836,28.2801,14.611
7.886,1.4095,0.4585,0.5748,1346907.1858,27.0066,14.9449,0.4585,0.5811,5208546.3271,28.0989,15.0856,0.4541,0.5849,7674992.2635,28.4474,12.6662
7.2854,1.4891,0.469,0.5795,1350034.4038,27.7218,16.4971,0.469,0.586,5455869.2957,29.1259,16.8372,0.4607,0.5896,7836064.153,28.5932,11.3413
8.6777,1.4287,0.4804,0.5763,1587359.6011,27.9696,24.9412,0.4804,0.5833,5964173.6203,31.01,27.4776,0.4731,0.5876,8730419.3271,29.7721,19.3044
7.7538,1.4142,0.4657,0.575,1309784.4913,27.9619,20.6438,0.4657,0.5806,4742990.5075,30.598,22.7724,0.4559,0.5841,6977797.3885,29.6141,14.7441
10.2324,1.4015,0.4705,0.5745,1443783.717,27.7244,14.7063,0.4705,0.5821,6127456.4797,29.9218,15.4827,0.4663,0.5855,8342595.4047,29.8792,12.988
7.8305,1.5004,0.4687,0.5803,1442240.9633,25.1141,10.8556,0.4687,0.5857,4837275.5906,28.3403,12.8926,0.4646,0.5892,7145848.5778,29.4014,11.3013
7.0839,1.4675,0.4775,0.5784,1414866.4008,27.3728,26.5128,0.4775,0.5848,5505355.8392,30.4289,29.6993,0.4726,0.5886,7962480.8857,27.7344,20.4689
11.12,1.4216,0.4858,0.5754,1248290.6846,25.9129,16.4261,0.4858,0.5812,4843125.6512,30.4358,20.4194,0.4781,0.5851,7310115.9308,29.7816,14.7009
8.1216,1.438,0.4647,0.5767,1489105.9315,27.7673,15.5628,0.4647,0.5839,5995173.9724,29.0505,15.6577,0.4551,0.5881,8696672.1435,29.5386,10.887
7.9983,1.432,0.4711,0.5765,1535330.378,27.8692,20.9481,0.4711,0.5825,5334477.9713,29.1752,21.2603,0.4648,0.5869,8136907.9072,27.2781,14.4881
7.5979,1.4383,0.474,0.5768,1508109.1816,27.4552,24.1381,0.474,0.5828,5295622.0668,28.6545,24.3643,0.4694,0.5864,7588320.5712,29.478,21.0649
7.7937,1.4765,0.4829,0.5789,1427641.611,27.8067,25.9343,0.4829,0.5854,5552647.1033,30.1696,27.7248,0.4772,0.5887,7710653.5837,29.5852,21.2344
8.8718,1.4114,0.4632,0.5751,1481541.0195,25.814,12.645,0.4632,0.5812,5251536.8993,30.4985,16.0405,0.4596,0.5845,7316953.2954,29.0585,12.5992
7.5064,1.4303,0.4664,0.5763,1490383.6991,27.0694,19.3335,0.4664,0.5829,5625245.6387,31.2809,23.2365,0.4564,0.5864,7890895.6799,28.055,12.9803
8.107,1.4439,0.4682,0.577,1424337.9617,26.2886,15.497,0.4682,0.584,5821844.8663,29.2669,17.4897,0.4585,0.5875,8121160.8359,28.3194,11.189
9.2027,1.4549,0.4784,0.5778,1505011.4699,27.1158,17.0837,0.4784,0.5839,5356881.5535,30.9895,20.1416,0.4694,0.5879,7935661.5302,29.1373,12.7122
12.4959,1.401,0.484,0.5744,1418450.7218,27.9878,15.6042,0.484,0.5805,5134161.1728,30.7312,17.039,0.478,0.5838,7224921.5055,27.3059,11.0346
8.106,1.5432,0.4813,0.5827,1320763.3908,26.1234,13.6298,0.4813,0.5877,4585247.882,30.4948,17.0011,0.4734,0.5913,6985450.5996,29.4316,11.2319
8.8463,1.41,0.4843,0.5748,1319605.2747,27.5239,29.2303,0.4843,0.5818,5639491.1932,28.3991,28.3721,0.4746,0.5858,8246741.3922,29.2055,20.9672
8.2931,1.4137,0.4615,0.5754,1537321.0669,26.2456,13.832,0.4615,0.5817,5447697.8082,31.6353,18.0464,0.4578,0.5855,7900961.5687,27.949,12.3411
8.7404,1.4032,0.4819,0.5747,1481089.2919,25.7854,25.275,0.4819,0.5817,5852455.9563,29.5963,29.8534,0.4776,0.5852,8059001.7206,29.2429,24.5509
7.3955,1.4823,0.4683,0.579,1263753.2136,25.1688,13.6062,0.4683,0.5849,5007487.1443,31.5864,19.2614,0.4602,0.588,7034272.9526,29.0255,11.7588
7.891,1.4034,0.4745,0.5745,1352092.9344,25.2618,23.441,0.4745,0.5808,5230036.9493,31.7436,32.8923,0.4671,0.5849,7853331.0042,28.7091,20.8436
7.1347,1.4111,0.4701,0.5751,1469364.5811,27.7581,28.4453,0.4701,0.5819,5706769.2157,29.9811,30.2358,0.4671,0.5862,8461804.6506,29.2496,25.0068
10.0271,1.4128,0.4732,0.5749,1310482.5103,25.0059,13.0046,0.4732,0.5806,4769211.354,31.9771,19.0095,0.4641,0.5837,6745217.6443,29.1419,11.5879
7.7751,1.4313,0.4839,0.5762,1431366.7365,25.3526,28.683,0.4839,0.5835,5978018.1903,29.3785,34.4797,0.477,0.5868,8072401.8497,29.1696,26.259
7.1239,1.4297,0.4674,0.5759,1293716.6385,27.6392,23.2536,0.4674,0.5821,5122312.4142,28.6222,23.185,0.4628,0.586,7614265.4724,28.6977,19.0948
9.3829,1.4183,0.4753,0.5755,1433491.1183,25.0388,15.4435,0.4753,0.5827,5916327.4784,31.7487,21.8424,0.4689,0.5862,8171638.288,27.9048,13.6802
8.2109,1.4242,0.4715,0.5756,1316867.1855,27.6035,20.7824,0.4715,0.5824,5494208.3809,29.3994,21.5907,0.4681,0.5854,7455552.6828,28.9509,18.1195
8.2502,1.4676,0.4813,0.5782,1337158.3865,27.2945,22.2494,0.4813,0.5842,5097147.294,28.7885,22.8394,0.4774,0.5882,7725254.9382,27.2867,17.3563
7.7348,1.4746,0.4641,0.5788,1413374.7949,27.2629,12.8821,0.4641,0.5851,5396960.2311,31.649,15.6695,0.4589,0.589,7960663.2263,28.32,10.1594
8.7117,1.5118,0.4799,0.5808,1281349.7569,26.4986,13.9451,0.4799,0.587,5283631.6993,28.0124,14.3972,0.4736,0.5906,7648045.3085,28.8958,11.5866
7.8385,1.5166,0.4863,0.5813,1461721.0966,27.6249,22.8784,0.4863,0.5871,5166705.5166,29.4446,23.9255,0.4779,0.5905,7393456.709,29.5334,17.0491
7.4844,1.5259,0.4815,0.5815,1251567.1177,27.4743,19.7478,0.4815,0.5882,5553603.8933,29.0077,20.1773,0.4764,0.5917,7887914.5451,29.3828,16.3827
7.5685,1.5423,0.4831,0.5827,1363885.7801,27.869,18.9672,0.4831,0.5893,5668458.0975,28.7598,18.6036,0.4745,0.5935,8471755.3816,27.841,12.056
7.4956,1.4125,0.4699,0.5752,1452106.5335,26.1061,22.5982,0.4699,0.581,5081638.964,29.9494,27.1722,0.4656,0.5846,7318063.3424,27.1496,19.0339
7.3123,1.4881,0.4743,0.5796,1403655.0365,27.553,19.9158,0.4743,0.5864,5737800.295,31.5635,23.4153,0.4714,0.5893,7700572.6249,28.4795,17.0823
